"observation_id","update_datetime","site_id","latitude","longitude","elevation_in_meters","state","species_id","genus","species","common_name","kingdom","individual_id","phenophase_id","phenophase_description","observation_date","day_of_year","phenophase_status","intensity_category_id","intensity_value","abundance_value"
22595551,"2020-05-20 10:59:53",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132873,471,"Falling leaves","2019-10-06",279,0,-9999,"-9999",-9999
22595573,"2020-05-20 10:59:01",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132873,471,"Falling leaves","2019-07-08",189,0,-9999,"-9999",-9999
22595595,"2020-05-20 10:57:09",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132873,471,"Falling leaves","2019-09-09",252,0,-9999,"-9999",-9999
22595617,"2020-05-20 10:57:24",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132873,471,"Falling leaves","2019-08-12",224,0,-9999,"-9999",-9999
22595639,"2020-05-20 10:59:28",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132873,471,"Falling leaves","2019-07-29",210,0,-9999,"-9999",-9999
22595661,"2020-05-20 10:58:04",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132873,471,"Falling leaves","2019-10-29",302,0,-9999,"-9999",-9999
22595683,"2020-05-20 10:57:39",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132873,471,"Falling leaves","2019-11-12",316,0,-9999,"-9999",-9999
22595397,"2020-05-20 10:56:45",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132873,471,"Falling leaves","2019-06-10",161,0,-9999,"-9999",-9999
22595419,"2020-05-20 10:59:58",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132873,471,"Falling leaves","2019-04-22",112,0,-9999,"-9999",-9999
22595441,"2020-05-20 10:58:23",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132873,471,"Falling leaves","2019-07-15",196,0,-9999,"-9999",-9999
22595463,"2020-05-20 10:59:43",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132873,471,"Falling leaves","2019-05-29",149,0,-9999,"-9999",-9999
22595485,"2020-05-20 10:59:11",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132873,471,"Falling leaves","2019-09-25",268,0,-9999,"-9999",-9999
22595320,"2020-05-20 10:56:15",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132873,471,"Falling leaves","2019-10-14",287,0,-9999,"-9999",-9999
22595342,"2020-05-20 10:57:46",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132873,471,"Falling leaves","2019-04-01",91,0,-9999,"-9999",-9999
22595364,"2020-05-20 10:59:34",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132873,471,"Falling leaves","2019-05-20",140,0,-9999,"-9999",-9999
22595311,"2020-05-20 10:58:32",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132873,483,"Leaves","2019-07-01",182,1,-9999,"-9999",-9999
22595333,"2020-05-20 10:56:23",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132873,483,"Leaves","2019-04-15",105,0,-9999,"-9999",-9999
22595355,"2020-05-20 10:56:28",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132873,483,"Leaves","2019-08-05",217,1,-9999,"-9999",-9999
22593615,"2020-05-20 10:23:06",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132880,483,"Leaves","2019-05-02",122,1,73,"75-94%",-9999
22593637,"2020-05-20 10:23:24",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132880,483,"Leaves","2019-09-06",249,1,73,"95% or more",-9999
22593659,"2020-05-20 10:23:33",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132880,483,"Leaves","2019-08-08",220,1,73,"95% or more",-9999
22593285,"2020-05-20 10:25:15",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132880,483,"Leaves","2019-09-12",255,1,73,"95% or more",-9999
22593681,"2020-05-20 10:26:49",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132880,483,"Leaves","2019-04-23",113,1,73,"5-24%",-9999
22593307,"2020-05-20 10:21:59",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132880,483,"Leaves","2019-07-19",200,1,73,"95% or more",-9999
22593703,"2020-05-20 10:26:22",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132880,483,"Leaves","2019-06-27",178,1,73,"95% or more",-9999
22593329,"2020-05-20 10:26:01",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132880,483,"Leaves","2019-07-11",192,1,73,"95% or more",-9999
22593351,"2020-05-20 10:22:08",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132880,483,"Leaves","2019-09-26",269,1,73,"95% or more",-9999
22593373,"2020-05-20 10:25:20",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132880,483,"Leaves","2019-04-02",92,0,-9999,"-9999",-9999
22593395,"2020-05-20 10:24:17",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132880,483,"Leaves","2019-04-16",106,0,-9999,"-9999",-9999
22593417,"2020-05-20 10:26:05",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132880,483,"Leaves","2019-11-29",333,0,-9999,"-9999",-9999
22593439,"2020-05-20 10:26:46",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132880,483,"Leaves","2019-06-21",172,1,73,"95% or more",-9999
22593461,"2020-05-20 10:25:57",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132880,483,"Leaves","2019-11-08",312,0,-9999,"-9999",-9999
22593483,"2020-05-20 10:22:14",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132880,483,"Leaves","2019-05-24",144,1,73,"95% or more",-9999
22593505,"2020-05-20 10:26:14",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132880,483,"Leaves","2019-04-24",114,0,-9999,"-9999",-9999
22593527,"2020-05-20 10:22:23",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132880,483,"Leaves","2019-04-03",93,0,-9999,"-9999",-9999
22593549,"2020-05-20 10:24:26",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132880,483,"Leaves","2019-05-03",123,1,73,"50-74%",-9999
22593571,"2020-05-20 10:24:35",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132880,483,"Leaves","2019-10-03",276,1,73,"95% or more",-9999
22593593,"2020-05-20 10:22:47",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132880,483,"Leaves","2019-11-02",306,0,-9999,"-9999",-9999
22595509,"2020-05-20 10:57:02",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132873,483,"Leaves","2019-09-04",247,1,-9999,"-9999",-9999
22595531,"2020-05-20 10:58:50",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132873,483,"Leaves","2019-10-23",296,1,-9999,"-9999",-9999
22595553,"2020-05-20 10:59:53",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132873,483,"Leaves","2019-10-06",279,1,-9999,"-9999",-9999
22595575,"2020-05-20 10:59:01",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132873,483,"Leaves","2019-07-08",189,1,-9999,"-9999",-9999
22595597,"2020-05-20 10:57:09",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132873,483,"Leaves","2019-09-09",252,1,-9999,"-9999",-9999
22595619,"2020-05-20 10:57:24",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132873,483,"Leaves","2019-08-12",224,1,-9999,"-9999",-9999
22595641,"2020-05-20 10:59:28",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132873,483,"Leaves","2019-07-29",210,1,-9999,"-9999",-9999
22595663,"2020-05-20 10:58:04",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132873,483,"Leaves","2019-10-29",302,1,-9999,"-9999",-9999
22595685,"2020-05-20 10:57:39",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132873,483,"Leaves","2019-11-12",316,1,-9999,"-9999",-9999
22595377,"2020-05-20 10:56:37",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132873,483,"Leaves","2019-11-25",329,1,-9999,"-9999",-9999
22595399,"2020-05-20 10:56:45",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132873,483,"Leaves","2019-06-10",161,1,-9999,"-9999",-9999
22595421,"2020-05-20 10:59:58",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132873,483,"Leaves","2019-04-22",112,0,-9999,"-9999",-9999
22595443,"2020-05-20 10:58:23",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132873,483,"Leaves","2019-07-15",196,1,-9999,"-9999",-9999
22595465,"2020-05-20 10:59:43",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132873,483,"Leaves","2019-05-29",149,1,-9999,"-9999",-9999
22595487,"2020-05-20 10:59:11",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132873,483,"Leaves","2019-09-25",268,1,-9999,"-9999",-9999
22595322,"2020-05-20 10:56:15",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132873,483,"Leaves","2019-10-14",287,1,-9999,"-9999",-9999
22595344,"2020-05-20 10:57:46",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132873,483,"Leaves","2019-04-01",91,0,-9999,"-9999",-9999
22595366,"2020-05-20 10:59:34",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132873,483,"Leaves","2019-05-20",140,1,-9999,"-9999",-9999
22593604,"2020-05-20 10:22:55",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132880,483,"Leaves","2019-11-14",318,0,-9999,"-9999",-9999
22593626,"2020-05-20 10:23:15",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132880,483,"Leaves","2019-08-01",213,1,73,"95% or more",-9999
22593648,"2020-05-20 10:25:49",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132880,483,"Leaves","2019-08-15",227,1,73,"95% or more",-9999
22593670,"2020-05-20 10:25:27",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132880,483,"Leaves","2019-07-05",186,1,73,"95% or more",-9999
22593296,"2020-05-20 10:25:42",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132880,483,"Leaves","2019-08-31",243,1,-9999,"-9999",-9999
22593692,"2020-05-20 10:23:47",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132880,483,"Leaves","2019-11-22",326,0,-9999,"-9999",-9999
22593318,"2020-05-20 10:25:35",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132880,483,"Leaves","2019-10-27",300,1,73,"95% or more",-9999
22593340,"2020-05-20 10:24:05",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132880,483,"Leaves","2019-10-10",283,1,73,"95% or more",-9999
22593362,"2020-05-20 10:26:42",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132880,483,"Leaves","2019-05-12",132,1,73,"75-94%",-9999
22593384,"2020-05-20 10:25:02",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132880,483,"Leaves","2019-04-09",99,0,-9999,"-9999",-9999
22593406,"2020-05-20 10:24:46",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132880,483,"Leaves","2019-05-30",150,1,73,"95% or more",-9999
22593428,"2020-05-20 10:23:56",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132880,483,"Leaves","2019-07-25",206,1,73,"95% or more",-9999
22593450,"2020-05-20 10:26:36",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132880,483,"Leaves","2019-06-06",157,1,73,"95% or more",-9999
22593472,"2020-05-20 10:26:29",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132880,483,"Leaves","2019-09-19",262,1,73,"95% or more",-9999
22593494,"2020-05-20 10:24:41",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132880,483,"Leaves","2019-06-13",164,1,73,"95% or more",-9999
22593516,"2020-05-20 10:25:06",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132880,483,"Leaves","2019-10-17",290,1,-9999,"-9999",-9999
22593538,"2020-05-20 10:22:32",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132880,483,"Leaves","2019-03-27",86,0,-9999,"-9999",-9999
22593560,"2020-05-20 10:22:40",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132880,483,"Leaves","2019-08-22",234,1,73,"95% or more",-9999
22593582,"2020-05-20 10:23:40",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132880,483,"Leaves","2019-05-19",139,1,73,"95% or more",-9999
22595498,"2020-05-20 11:00:23",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132873,483,"Leaves","2019-08-19",231,1,-9999,"-9999",-9999
22595520,"2020-05-20 11:00:29",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132873,483,"Leaves","2019-09-30",273,1,-9999,"-9999",-9999
22595542,"2020-05-20 10:58:09",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132873,483,"Leaves","2019-05-13",133,1,73,"75-94%",-9999
22595564,"2020-05-20 11:00:33",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132873,483,"Leaves","2019-06-22",173,1,-9999,"-9999",-9999
22595586,"2020-05-20 10:58:17",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132873,483,"Leaves","2019-07-22",203,1,-9999,"-9999",-9999
22595608,"2020-05-20 10:57:16",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132873,483,"Leaves","2019-09-16",259,1,-9999,"-9999",-9999
22595630,"2020-05-20 10:57:29",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132873,483,"Leaves","2019-06-17",168,1,-9999,"-9999",-9999
22595652,"2020-05-20 11:00:09",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132873,483,"Leaves","2019-03-25",84,0,-9999,"-9999",-9999
22595674,"2020-05-20 10:59:21",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132873,483,"Leaves","2019-11-04",308,1,-9999,"-9999",-9999
22595696,"2020-05-20 11:00:17",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132873,483,"Leaves","2019-11-18",322,1,-9999,"-9999",-9999
22595388,"2020-05-20 11:00:05",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132873,483,"Leaves","2019-04-08",98,0,-9999,"-9999",-9999
22595410,"2020-05-20 10:56:50",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132873,483,"Leaves","2019-04-29",119,1,73,"25-49%",-9999
22595432,"2020-05-20 10:58:40",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132873,483,"Leaves","2019-08-28",240,1,-9999,"-9999",-9999
22595454,"2020-05-20 10:56:55",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132873,483,"Leaves","2019-05-06",126,1,73,"95% or more",-9999
22595476,"2020-05-20 10:57:54",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132873,483,"Leaves","2019-06-03",154,1,-9999,"-9999",-9999
22595319,"2020-05-20 10:56:15",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132873,498,"Colored leaves","2019-10-14",287,1,-9999,"-9999",-9999
22595341,"2020-05-20 10:57:46",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132873,498,"Colored leaves","2019-04-01",91,0,-9999,"-9999",-9999
22595363,"2020-05-20 10:59:34",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132873,498,"Colored leaves","2019-05-20",140,0,-9999,"-9999",-9999
22593623,"2020-05-20 10:23:15",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132880,498,"Colored leaves","2019-08-01",213,0,-9999,"-9999",-9999
22593645,"2020-05-20 10:25:49",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132880,498,"Colored leaves","2019-08-15",227,0,-9999,"-9999",-9999
22593667,"2020-05-20 10:25:27",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132880,498,"Colored leaves","2019-07-05",186,0,-9999,"-9999",-9999
22593293,"2020-05-20 10:25:42",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132880,498,"Colored leaves","2019-08-31",243,0,-9999,"-9999",-9999
22593689,"2020-05-20 10:23:47",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132880,498,"Colored leaves","2019-11-22",326,1,-9999,"-9999",-9999
22593315,"2020-05-20 10:25:35",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132880,498,"Colored leaves","2019-10-27",300,1,-9999,"-9999",-9999
22593337,"2020-05-20 10:24:05",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132880,498,"Colored leaves","2019-10-10",283,1,74,"5-24%",-9999
22593359,"2020-05-20 10:26:42",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132880,498,"Colored leaves","2019-05-12",132,0,-9999,"-9999",-9999
22593381,"2020-05-20 10:25:02",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132880,498,"Colored leaves","2019-04-09",99,0,-9999,"-9999",-9999
22593403,"2020-05-20 10:24:46",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132880,498,"Colored leaves","2019-05-30",150,0,-9999,"-9999",-9999
22593425,"2020-05-20 10:23:56",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132880,498,"Colored leaves","2019-07-25",206,0,-9999,"-9999",-9999
22593447,"2020-05-20 10:26:36",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132880,498,"Colored leaves","2019-06-06",157,0,-9999,"-9999",-9999
22593469,"2020-05-20 10:26:29",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132880,498,"Colored leaves","2019-09-19",262,0,-9999,"-9999",-9999
22593491,"2020-05-20 10:24:41",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132880,498,"Colored leaves","2019-06-13",164,0,-9999,"-9999",-9999
22593513,"2020-05-20 10:25:06",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132880,498,"Colored leaves","2019-10-17",290,1,-9999,"-9999",-9999
22593535,"2020-05-20 10:22:32",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132880,498,"Colored leaves","2019-03-27",86,0,-9999,"-9999",-9999
22593557,"2020-05-20 10:22:40",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132880,498,"Colored leaves","2019-08-22",234,0,-9999,"-9999",-9999
22593579,"2020-05-20 10:23:40",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132880,498,"Colored leaves","2019-05-19",139,0,-9999,"-9999",-9999
22593601,"2020-05-20 10:22:55",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132880,498,"Colored leaves","2019-11-14",318,1,-9999,"-9999",-9999
22595517,"2020-05-20 11:00:29",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132873,498,"Colored leaves","2019-09-30",273,0,-9999,"-9999",-9999
22595539,"2020-05-20 10:58:09",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132873,498,"Colored leaves","2019-05-13",133,0,-9999,"-9999",-9999
22595561,"2020-05-20 11:00:33",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132873,498,"Colored leaves","2019-06-22",173,0,-9999,"-9999",-9999
22595583,"2020-05-20 10:58:17",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132873,498,"Colored leaves","2019-07-22",203,0,-9999,"-9999",-9999
22595605,"2020-05-20 10:57:16",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132873,498,"Colored leaves","2019-09-16",259,0,-9999,"-9999",-9999
22595627,"2020-05-20 10:57:29",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132873,498,"Colored leaves","2019-06-17",168,0,-9999,"-9999",-9999
22595649,"2020-05-20 11:00:09",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132873,498,"Colored leaves","2019-03-25",84,0,-9999,"-9999",-9999
22595671,"2020-05-20 10:59:21",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132873,498,"Colored leaves","2019-11-04",308,1,74,"95% or more",-9999
22595693,"2020-05-20 11:00:17",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132873,498,"Colored leaves","2019-11-18",322,1,74,"75-94%",-9999
22595385,"2020-05-20 11:00:05",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132873,498,"Colored leaves","2019-04-08",98,0,-9999,"-9999",-9999
22595407,"2020-05-20 10:56:50",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132873,498,"Colored leaves","2019-04-29",119,0,-9999,"-9999",-9999
22595429,"2020-05-20 10:58:40",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132873,498,"Colored leaves","2019-08-28",240,0,-9999,"-9999",-9999
22595451,"2020-05-20 10:56:55",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132873,498,"Colored leaves","2019-05-06",126,0,-9999,"-9999",-9999
22595473,"2020-05-20 10:57:54",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132873,498,"Colored leaves","2019-06-03",154,0,-9999,"-9999",-9999
22595495,"2020-05-20 11:00:23",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132873,498,"Colored leaves","2019-08-19",231,0,-9999,"-9999",-9999
22595308,"2020-05-20 10:58:32",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132873,498,"Colored leaves","2019-07-01",182,0,-9999,"-9999",-9999
22595330,"2020-05-20 10:56:23",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132873,498,"Colored leaves","2019-04-15",105,0,-9999,"-9999",-9999
22595352,"2020-05-20 10:56:28",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132873,498,"Colored leaves","2019-08-05",217,0,-9999,"-9999",-9999
22595374,"2020-05-20 10:56:37",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132873,498,"Colored leaves","2019-11-25",329,1,-9999,"-9999",-9999
22593612,"2020-05-20 10:23:06",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132880,498,"Colored leaves","2019-05-02",122,0,-9999,"-9999",-9999
22593634,"2020-05-20 10:23:24",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132880,498,"Colored leaves","2019-09-06",249,0,-9999,"-9999",-9999
22593656,"2020-05-20 10:23:33",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132880,498,"Colored leaves","2019-08-08",220,0,-9999,"-9999",-9999
22593282,"2020-05-20 10:25:15",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132880,498,"Colored leaves","2019-09-12",255,0,-9999,"-9999",-9999
22593678,"2020-05-20 10:26:49",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132880,498,"Colored leaves","2019-04-23",113,0,-9999,"-9999",-9999
22593304,"2020-05-20 10:21:59",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132880,498,"Colored leaves","2019-07-19",200,0,-9999,"-9999",-9999
22593700,"2020-05-20 10:26:22",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132880,498,"Colored leaves","2019-06-27",178,0,-9999,"-9999",-9999
22593326,"2020-05-20 10:26:01",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132880,498,"Colored leaves","2019-07-11",192,0,-9999,"-9999",-9999
22593348,"2020-05-20 10:22:08",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132880,498,"Colored leaves","2019-09-26",269,0,-9999,"-9999",-9999
22593370,"2020-05-20 10:25:20",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132880,498,"Colored leaves","2019-04-02",92,0,-9999,"-9999",-9999
22593392,"2020-05-20 10:24:17",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132880,498,"Colored leaves","2019-04-16",106,0,-9999,"-9999",-9999
22593414,"2020-05-20 10:26:05",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132880,498,"Colored leaves","2019-11-29",333,1,-9999,"-9999",-9999
22593436,"2020-05-20 10:26:46",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132880,498,"Colored leaves","2019-06-21",172,0,-9999,"-9999",-9999
22593458,"2020-05-20 10:25:57",26202,41.814045,-88.050323,229,"IL",989,"Quercus","palustris","pin oak","Plantae",132880,498,"Colored leaves","2019-11-08",312,1,-9999,"-9999",-9999
