"individual_id","species_id","genus","observation_date","year","day_of_year","leaves","color","leaf.clean","color.clean","color.full"
132869,1213,"Quercus","2019-08-05",2019,217,"1","0","1","0","0"
132869,1213,"Quercus","2019-08-12",2019,224,"1","0","1","0","0"
132869,1213,"Quercus","2019-08-19",2019,231,"1","0","1","0","0"
132869,1213,"Quercus","2019-08-28",2019,240,"1","0","1","0","0"
132869,1213,"Quercus","2019-09-04",2019,247,"1","0","1","0","0"
132869,1213,"Quercus","2019-09-09",2019,252,"1","0","1","0","0"
132869,1213,"Quercus","2019-09-16",2019,259,"1","0","1","0","0"
132869,1213,"Quercus","2019-09-25",2019,268,"1","0","1","0","0"
132869,1213,"Quercus","2019-09-30",2019,273,"1","0","1","0","0"
132869,1213,"Quercus","2019-10-06",2019,279,"1","0","1","0","0"
132869,1213,"Quercus","2019-10-14",2019,287,"1","0","1","0","0"
132869,1213,"Quercus","2019-10-23",2019,296,"1","1","1","1","1"
132869,1213,"Quercus","2019-10-29",2019,302,"1","1","1","1","1"
132869,1213,"Quercus","2019-11-04",2019,308,"1","1","1","0","0"
132869,1213,"Quercus","2019-11-12",2019,316,"1","1","1","1","1"
132869,1213,"Quercus","2019-11-18",2019,322,"1","1","1","1","1"
132869,1213,"Quercus","2019-11-25",2019,329,"1","1","1","1","1"
132870,1212,"Quercus","2018-03-22",2018,81,"0","0","0","0","0"
132870,1212,"Quercus","2018-03-28",2018,87,"0","0","0","0","0"
132870,1212,"Quercus","2018-04-05",2018,95,"0","0","0","0","0"
132870,1212,"Quercus","2018-04-11",2018,101,"0","0","0","0","0"
132870,1212,"Quercus","2018-04-20",2018,110,"0","0","0","0","0"
132870,1212,"Quercus","2018-04-26",2018,116,"0","0","0","0","0"
132870,1212,"Quercus","2018-05-02",2018,122,"0","0","0","0","0"
132870,1212,"Quercus","2018-05-10",2018,130,"1","0","1","0","0"
132870,1212,"Quercus","2018-05-18",2018,138,"1","0","0","0","0"
132870,1212,"Quercus","2018-05-23",2018,143,"1","0","0","0","0"
132870,1212,"Quercus","2018-06-01",2018,152,"1","0","1","0","0"
132870,1212,"Quercus","2018-06-06",2018,157,"0","0","1","0","0"
132870,1212,"Quercus","2018-06-13",2018,164,"1","0","1","0","0"
132870,1212,"Quercus","2018-06-20",2018,171,"1","0","1","0","0"
132870,1212,"Quercus","2018-06-27",2018,178,"1","0","1","0","0"
132870,1212,"Quercus","2018-07-03",2018,184,"1","0","1","0","0"
132870,1212,"Quercus","2018-07-11",2018,192,"1","0","1","0","0"
132870,1212,"Quercus","2018-07-18",2018,199,"1","0","1","0","0"
132870,1212,"Quercus","2018-07-25",2018,206,"1","0","1","0","0"
132870,1212,"Quercus","2018-08-01",2018,213,"1","0","1","0","0"
132870,1212,"Quercus","2018-08-08",2018,220,"1","0","1","0","0"
132870,1212,"Quercus","2018-08-15",2018,227,"1","1","1","1","1"
132870,1212,"Quercus","2018-08-22",2018,234,"1","1","1","1","1"
132870,1212,"Quercus","2018-08-30",2018,242,"1","1","1","1","1"
132870,1212,"Quercus","2018-09-05",2018,248,"1","1","1","1","1"
132870,1212,"Quercus","2018-09-12",2018,255,"1","1","1","1","1"
132870,1212,"Quercus","2018-09-18",2018,261,"1","1","1","1","1"
132870,1212,"Quercus","2018-09-26",2018,269,"1","1","1","1","1"
132870,1212,"Quercus","2018-10-03",2018,276,"1","1","1","1","1"
132870,1212,"Quercus","2018-10-11",2018,284,"1","1","1","1","1"
132870,1212,"Quercus","2018-10-16",2018,289,"1","1","1","1","1"
132870,1212,"Quercus","2018-10-23",2018,296,"1","1","1","1","1"
132870,1212,"Quercus","2018-11-01",2018,305,"1","1","1","1","1"
132870,1212,"Quercus","2018-11-09",2018,313,"1","1","1","1","1"
132870,1212,"Quercus","2018-11-14",2018,318,"1","1","1","1","1"
132870,1212,"Quercus","2018-11-20",2018,324,"0","0","0","0","1"
132870,1212,"Quercus","2019-03-23",2019,82,"0","0","0","0","0"
132870,1212,"Quercus","2019-03-27",2019,86,"0","0","0","0","0"
132870,1212,"Quercus","2019-04-03",2019,93,"0","0","0","0","0"
132870,1212,"Quercus","2019-04-09",2019,99,"0","0","0","0","0"
132870,1212,"Quercus","2019-04-16",2019,106,"0","0","0","0","0"
132870,1212,"Quercus","2019-04-22",2019,112,"0","0","0","0","0"
132870,1212,"Quercus","2019-04-29",2019,119,"1","0","1","0","0"
132870,1212,"Quercus","2019-05-06",2019,126,"1","0","1","0","0"
132870,1212,"Quercus","2019-05-14",2019,134,"1","0","1","0","0"
132870,1212,"Quercus","2019-05-20",2019,140,"1","0","1","0","0"
132870,1212,"Quercus","2019-05-26",2019,146,"1","0","1","0","0"
132870,1212,"Quercus","2019-06-03",2019,154,"1","1","1","0","0"
132870,1212,"Quercus","2019-06-10",2019,161,"1","1","1","0","0"
132870,1212,"Quercus","2019-06-17",2019,168,"1","0","1","1","1"
132870,1212,"Quercus","2019-06-25",2019,176,"1","0","1","1","1"
132870,1212,"Quercus","2019-07-01",2019,182,"1","0","1","1","1"
132870,1212,"Quercus","2019-07-08",2019,189,"1","1","1","0","0"
132870,1212,"Quercus","2019-07-15",2019,196,"1","0","1","0","0"
132870,1212,"Quercus","2019-07-22",2019,203,"1","0","1","0","0"
132870,1212,"Quercus","2019-07-24",2019,205,"1","0","1","0","0"
132870,1212,"Quercus","2019-08-05",2019,217,"1","0","1","0","0"
132870,1212,"Quercus","2019-08-12",2019,224,"1","0","1","0","0"
132870,1212,"Quercus","2019-08-19",2019,231,"1","0","1","0","0"
132870,1212,"Quercus","2019-08-25",2019,237,"1","0","1","0","0"
132870,1212,"Quercus","2019-09-01",2019,244,"1","0","1","0","0"
132870,1212,"Quercus","2019-09-09",2019,252,"1","0","1","0","0"
132870,1212,"Quercus","2019-09-16",2019,259,"1","0","1","0","0"
132870,1212,"Quercus","2019-09-23",2019,266,"1","0","1","0","0"
132870,1212,"Quercus","2019-09-30",2019,273,"1","0","1","0","0"
132870,1212,"Quercus","2019-10-07",2019,280,"1","0","1","0","0"
132870,1212,"Quercus","2019-10-14",2019,287,"1","1","1","1","1"
132870,1212,"Quercus","2019-10-20",2019,293,"1","1","1","1","1"
132870,1212,"Quercus","2019-10-27",2019,300,"1","1","1","1","1"
132870,1212,"Quercus","2019-11-03",2019,307,"1","1","1","1","1"
132870,1212,"Quercus","2019-11-09",2019,313,"1","1","1","1","1"
132870,1212,"Quercus","2019-11-16",2019,320,"1","1","1","1","1"
132870,1212,"Quercus","2019-11-23",2019,327,"0","0","0","0","1"
132871,1212,"Quercus","2018-03-23",2018,82,"0","0","0","0","0"
132871,1212,"Quercus","2018-03-30",2018,89,"0","0","0","0","0"
132871,1212,"Quercus","2018-04-05",2018,95,"0","0","0","0","0"
132871,1212,"Quercus","2018-04-13",2018,103,"0","0","0","0","0"
132871,1212,"Quercus","2018-04-20",2018,110,"0","0","0","0","0"
132871,1212,"Quercus","2018-04-26",2018,116,"0","0","0","0","0"
132871,1212,"Quercus","2018-05-04",2018,124,"0","0","0","0","0"
132871,1212,"Quercus","2018-05-11",2018,131,"1","0","1","0","0"
132871,1212,"Quercus","2018-05-18",2018,138,"1","0","1","0","0"
132871,1212,"Quercus","2018-05-25",2018,145,"1","0","1","0","0"
132871,1212,"Quercus","2018-06-01",2018,152,"1","0","1","0","0"
132871,1212,"Quercus","2018-06-08",2018,159,"1","0","1","0","0"
132871,1212,"Quercus","2018-06-15",2018,166,"1","0","1","0","0"
132871,1212,"Quercus","2018-06-22",2018,173,"1","0","1","0","0"
132871,1212,"Quercus","2018-06-29",2018,180,"1","0","1","0","0"
132871,1212,"Quercus","2018-07-06",2018,187,"1","0","1","0","0"
132871,1212,"Quercus","2018-07-13",2018,194,"1","0","1","0","0"
132871,1212,"Quercus","2018-07-19",2018,200,"1","0","1","0","0"
132871,1212,"Quercus","2018-07-27",2018,208,"1","0","1","0","0"
132871,1212,"Quercus","2018-08-03",2018,215,"1","0","1","0","0"
132871,1212,"Quercus","2018-08-10",2018,222,"1","0","1","0","0"
132871,1212,"Quercus","2018-08-17",2018,229,"1","0","1","0","0"
132871,1212,"Quercus","2018-08-24",2018,236,"1","0","1","0","0"
132871,1212,"Quercus","2018-08-31",2018,243,"1","0","1","0","0"
132871,1212,"Quercus","2018-09-07",2018,250,"1","0","1","0","0"
132871,1212,"Quercus","2018-09-14",2018,257,"1","0","1","0","0"
132871,1212,"Quercus","2018-09-21",2018,264,"1","0","1","0","0"
132871,1212,"Quercus","2018-09-28",2018,271,"1","0","1","0","0"
132871,1212,"Quercus","2018-10-05",2018,278,"1","0","1","0","0"
132871,1212,"Quercus","2018-10-11",2018,284,"1","0","1","0","0"
132871,1212,"Quercus","2018-10-18",2018,291,"1","0","1","0","0"
132871,1212,"Quercus","2018-10-27",2018,300,"1","1","1","0","0"
132871,1212,"Quercus","2018-11-02",2018,306,"1","1","1","0","0"
132871,1212,"Quercus","2018-11-09",2018,313,"0","0","0","0","0"
132871,1212,"Quercus","2018-11-16",2018,320,"0","0","0","0","0"
132871,1212,"Quercus","2018-11-21",2018,325,"0","0","0","0","0"
132871,1212,"Quercus","2019-03-25",2019,84,"0","0","0","0","0"
132871,1212,"Quercus","2019-04-01",2019,91,"0","0","0","0","0"
132871,1212,"Quercus","2019-04-08",2019,98,"0","0","0","0","0"
132871,1212,"Quercus","2019-04-15",2019,105,"0","0","0","0","0"
132871,1212,"Quercus","2019-04-22",2019,112,"0","0","0","0","0"
132871,1212,"Quercus","2019-04-29",2019,119,"0","0","0","0","0"
132871,1212,"Quercus","2019-05-06",2019,126,"1","0","1","0","0"
132871,1212,"Quercus","2019-05-13",2019,133,"1","0","1","0","0"
132871,1212,"Quercus","2019-05-20",2019,140,"1","0","1","0","0"
132871,1212,"Quercus","2019-05-29",2019,149,"1","0","1","0","0"
132871,1212,"Quercus","2019-06-03",2019,154,"1","0","1","0","0"
132871,1212,"Quercus","2019-06-10",2019,161,"1","0","1","0","0"
132871,1212,"Quercus","2019-06-17",2019,168,"1","0","1","0","0"
132871,1212,"Quercus","2019-06-22",2019,173,"1","0","1","0","0"
132871,1212,"Quercus","2019-07-01",2019,182,"1","0","1","0","0"
132871,1212,"Quercus","2019-07-08",2019,189,"1","0","1","0","0"
132871,1212,"Quercus","2019-07-15",2019,196,"1","0","1","0","0"
132871,1212,"Quercus","2019-07-22",2019,203,"1","0","1","0","0"
132871,1212,"Quercus","2019-07-29",2019,210,"1","0","1","0","0"
132871,1212,"Quercus","2019-08-05",2019,217,"1","0","1","0","0"
132871,1212,"Quercus","2019-08-12",2019,224,"1","0","1","0","0"
132871,1212,"Quercus","2019-08-19",2019,231,"1","0","1","0","0"
132871,1212,"Quercus","2019-08-28",2019,240,"1","0","1","0","0"
132871,1212,"Quercus","2019-09-04",2019,247,"1","0","1","0","0"
132871,1212,"Quercus","2019-09-09",2019,252,"1","0","1","0","0"
132871,1212,"Quercus","2019-09-16",2019,259,"1","0","1","0","0"
132871,1212,"Quercus","2019-09-25",2019,268,"1","0","1","0","0"
132871,1212,"Quercus","2019-09-30",2019,273,"1","0","1","0","0"
132871,1212,"Quercus","2019-10-06",2019,279,"1","0","1","0","0"
132871,1212,"Quercus","2019-10-14",2019,287,"1","1","1","1","1"
132871,1212,"Quercus","2019-10-23",2019,296,"1","1","1","0","0"
132871,1212,"Quercus","2019-10-29",2019,302,"1","1","1","0","0"
132871,1212,"Quercus","2019-11-04",2019,308,"1","1","1","1","1"
132871,1212,"Quercus","2019-11-12",2019,316,"0","0","0","0","0"
132871,1212,"Quercus","2019-11-18",2019,322,"0","0","0","0","0"
132871,1212,"Quercus","2019-11-25",2019,329,"0","0","0","0","0"
132872,102,"Quercus","2018-03-22",2018,81,"0","0","0","0","0"
132872,102,"Quercus","2018-03-28",2018,87,"0","0","0","0","0"
132872,102,"Quercus","2018-04-05",2018,95,"0","0","0","0","0"
132872,102,"Quercus","2018-04-11",2018,101,"0","0","0","0","0"
132872,102,"Quercus","2018-04-20",2018,110,"0","0","0","0","0"
132872,102,"Quercus","2018-04-26",2018,116,"0","0","0","0","0"
132872,102,"Quercus","2018-05-02",2018,122,"0","0","0","0","0"
132872,102,"Quercus","2018-05-10",2018,130,"1","0","1","0","0"
132872,102,"Quercus","2018-05-18",2018,138,"1","0","1","0","0"
132872,102,"Quercus","2018-05-23",2018,143,"1","0","1","0","0"
132872,102,"Quercus","2018-06-01",2018,152,"1","0","1","0","0"
132872,102,"Quercus","2018-06-06",2018,157,"1","0","1","0","0"
132872,102,"Quercus","2018-06-13",2018,164,"1","0","1","0","0"
132872,102,"Quercus","2018-06-20",2018,171,"1","0","1","0","0"
132872,102,"Quercus","2018-06-27",2018,178,"1","0","1","0","0"
132872,102,"Quercus","2018-07-03",2018,184,"1","0","1","0","0"
132872,102,"Quercus","2018-07-11",2018,192,"1","0","1","0","0"
132872,102,"Quercus","2018-07-18",2018,199,"1","0","1","0","0"
132872,102,"Quercus","2018-07-25",2018,206,"1","0","1","0","0"
132872,102,"Quercus","2018-08-01",2018,213,"1","0","1","0","0"
132872,102,"Quercus","2018-08-08",2018,220,"1","0","1","0","0"
132872,102,"Quercus","2018-08-15",2018,227,"1","0","1","0","0"
132872,102,"Quercus","2018-08-22",2018,234,"1","0","1","0","0"
132872,102,"Quercus","2018-08-30",2018,242,"1","1","1","1","1"
132872,102,"Quercus","2018-09-05",2018,248,"1","1","1","1","1"
132872,102,"Quercus","2018-09-12",2018,255,"1","1","1","1","1"
132872,102,"Quercus","2018-09-18",2018,261,"1","1","1","1","1"
132872,102,"Quercus","2018-09-26",2018,269,"1","1","1","1","1"
132872,102,"Quercus","2018-10-03",2018,276,"1","1","1","1","1"
132872,102,"Quercus","2018-10-11",2018,284,"1","1","1","1","1"
132872,102,"Quercus","2018-10-16",2018,289,"1","1","1","1","1"
132872,102,"Quercus","2018-10-23",2018,296,"1","1","1","1","1"
132872,102,"Quercus","2018-11-01",2018,305,"1","1","1","1","1"
132872,102,"Quercus","2018-11-09",2018,313,"1","1","1","1","1"
132872,102,"Quercus","2018-11-14",2018,318,"0","0","0","0","1"
132872,102,"Quercus","2018-11-20",2018,324,"0","0","0","0","1"
132872,102,"Quercus","2019-03-23",2019,82,"0","0","0","0","0"
132872,102,"Quercus","2019-03-27",2019,86,"0","0","0","0","0"
132872,102,"Quercus","2019-04-03",2019,93,"0","0","0","0","0"
132872,102,"Quercus","2019-04-09",2019,99,"0","0","0","0","0"
132872,102,"Quercus","2019-04-16",2019,106,"0","0","0","0","0"
132872,102,"Quercus","2019-04-22",2019,112,"0","0","0","0","0"
132872,102,"Quercus","2019-04-29",2019,119,"1","0","1","0","0"
132872,102,"Quercus","2019-05-06",2019,126,"1","0","1","0","0"
132872,102,"Quercus","2019-05-14",2019,134,"1","0","1","0","0"
132872,102,"Quercus","2019-05-20",2019,140,"1","0","1","0","0"
132872,102,"Quercus","2019-05-26",2019,146,"1","0","1","0","0"
132872,102,"Quercus","2019-06-03",2019,154,"1","0","1","0","0"
132872,102,"Quercus","2019-06-10",2019,161,"1","0","1","0","0"
132872,102,"Quercus","2019-06-17",2019,168,"1","0","1","0","0"
132872,102,"Quercus","2019-06-25",2019,176,"1","0","1","0","0"
132872,102,"Quercus","2019-07-01",2019,182,"1","0","1","0","0"
132872,102,"Quercus","2019-07-08",2019,189,"1","0","1","0","0"
132872,102,"Quercus","2019-07-15",2019,196,"1","0","1","0","0"
132872,102,"Quercus","2019-07-22",2019,203,"1","0","1","0","0"
132872,102,"Quercus","2019-07-31",2019,212,"1","1","1","0","0"
132872,102,"Quercus","2019-08-05",2019,217,"1","0","1","1","1"
132872,102,"Quercus","2019-08-12",2019,224,"1","1","1","0","0"
132872,102,"Quercus","2019-08-19",2019,231,"1","0","1","1","1"
132872,102,"Quercus","2019-08-25",2019,237,"1","0","1","1","1"
132872,102,"Quercus","2019-09-01",2019,244,"1","1","1","1","1"
132872,102,"Quercus","2019-09-09",2019,252,"1","1","1","0","1"
132872,102,"Quercus","2019-09-16",2019,259,"1","1","1","0","1"
132872,102,"Quercus","2019-09-23",2019,266,"1","1","1","1","1"
132872,102,"Quercus","2019-09-30",2019,273,"0","0","0","0","1"
132873,989,"Quercus","2018-03-23",2018,82,"0","0","0","0","0"
132873,989,"Quercus","2018-03-30",2018,89,"0","0","0","0","0"
132873,989,"Quercus","2018-04-05",2018,95,"0","0","0","0","0"
132873,989,"Quercus","2018-04-13",2018,103,"0","0","0","0","0"
132873,989,"Quercus","2018-04-20",2018,110,"0","0","0","0","0"
132873,989,"Quercus","2018-04-26",2018,116,"0","0","0","0","0"
132873,989,"Quercus","2018-05-04",2018,124,"0","0","0","0","0"
132873,989,"Quercus","2018-05-11",2018,131,"1","0","0","0","0"
132873,989,"Quercus","2018-05-18",2018,138,"1","0","0","0","0"
132873,989,"Quercus","2018-06-01",2018,152,"1","0","0","0","0"
132873,989,"Quercus","2018-06-08",2018,159,"0","0","1","0","0"
132873,989,"Quercus","2018-06-15",2018,166,"1","0","1","0","0"
132873,989,"Quercus","2018-06-22",2018,173,"1","0","1","0","0"
132873,989,"Quercus","2018-06-29",2018,180,"1","0","1","0","0"
132873,989,"Quercus","2018-07-06",2018,187,"1","0","1","0","0"
132873,989,"Quercus","2018-07-13",2018,194,"1","0","1","0","0"
132873,989,"Quercus","2018-07-19",2018,200,"1","0","1","0","0"
132873,989,"Quercus","2018-07-27",2018,208,"1","0","1","0","0"
132873,989,"Quercus","2018-08-03",2018,215,"1","0","1","0","0"
132873,989,"Quercus","2018-08-10",2018,222,"1","0","1","0","0"
132873,989,"Quercus","2018-08-17",2018,229,"1","0","1","0","0"
132873,989,"Quercus","2018-08-24",2018,236,"1","0","1","0","0"
132873,989,"Quercus","2018-08-31",2018,243,"1","0","1","0","0"
132873,989,"Quercus","2018-09-07",2018,250,"1","0","1","0","0"
132873,989,"Quercus","2018-09-14",2018,257,"1","0","1","0","0"
132873,989,"Quercus","2018-09-21",2018,264,"1","0","1","0","0"
132873,989,"Quercus","2018-09-28",2018,271,"1","0","1","0","0"
132873,989,"Quercus","2018-10-05",2018,278,"1","1","1","1","1"
132873,989,"Quercus","2018-10-11",2018,284,"1","1","1","1","1"
132873,989,"Quercus","2018-10-18",2018,291,"1","1","1","1","1"
132873,989,"Quercus","2018-10-27",2018,300,"1","1","1","1","1"
132873,989,"Quercus","2018-11-02",2018,306,"1","1","1","1","1"
132873,989,"Quercus","2018-11-09",2018,313,"1","1","1","1","1"
132873,989,"Quercus","2018-11-16",2018,320,"1","1","1","1","1"
132873,989,"Quercus","2018-11-21",2018,325,"1","1","1","1","1"
132873,989,"Quercus","2019-03-25",2019,84,"0","0","0","0","0"
132873,989,"Quercus","2019-04-01",2019,91,"0","0","0","0","0"
132873,989,"Quercus","2019-04-08",2019,98,"0","0","1","0","0"
132873,989,"Quercus","2019-04-15",2019,105,"0","0","0","0","0"
132873,989,"Quercus","2019-04-22",2019,112,"0","0","0","0","0"
132873,989,"Quercus","2019-04-29",2019,119,"1","0","1","0","0"
132873,989,"Quercus","2019-05-06",2019,126,"1","0","1","0","0"
132873,989,"Quercus","2019-05-13",2019,133,"1","0","1","0","0"
132873,989,"Quercus","2019-05-20",2019,140,"1","0","1","0","0"
132873,989,"Quercus","2019-05-29",2019,149,"1","0","1","0","0"
132873,989,"Quercus","2019-06-03",2019,154,"1","0","1","0","0"
132873,989,"Quercus","2019-06-10",2019,161,"1","0","1","0","0"
132873,989,"Quercus","2019-06-17",2019,168,"1","0","1","0","0"
132873,989,"Quercus","2019-06-22",2019,173,"1","0","1","0","0"
132873,989,"Quercus","2019-07-01",2019,182,"1","0","1","0","0"
132873,989,"Quercus","2019-07-08",2019,189,"1","0","1","0","0"
132873,989,"Quercus","2019-07-15",2019,196,"1","0","1","0","0"
132873,989,"Quercus","2019-07-22",2019,203,"1","0","1","0","0"
132873,989,"Quercus","2019-07-29",2019,210,"1","0","1","0","0"
132873,989,"Quercus","2019-08-05",2019,217,"1","0","1","0","0"
132873,989,"Quercus","2019-08-12",2019,224,"1","0","1","0","0"
132873,989,"Quercus","2019-08-19",2019,231,"1","0","1","0","0"
132873,989,"Quercus","2019-08-28",2019,240,"1","0","1","0","0"
132873,989,"Quercus","2019-09-04",2019,247,"1","0","1","0","0"
132873,989,"Quercus","2019-09-09",2019,252,"1","0","1","0","0"
132873,989,"Quercus","2019-09-16",2019,259,"1","0","1","0","0"
132873,989,"Quercus","2019-09-25",2019,268,"1","0","1","0","0"
132873,989,"Quercus","2019-09-30",2019,273,"1","0","1","0","0"
132873,989,"Quercus","2019-10-06",2019,279,"1","0","1","0","0"
132873,989,"Quercus","2019-10-14",2019,287,"1","1","1","1","1"
132873,989,"Quercus","2019-10-23",2019,296,"1","1","1","1","1"
132873,989,"Quercus","2019-10-29",2019,302,"1","1","1","1","1"
132873,989,"Quercus","2019-11-04",2019,308,"1","1","1","1","1"
132873,989,"Quercus","2019-11-12",2019,316,"1","1","1","1","1"
132873,989,"Quercus","2019-11-18",2019,322,"1","1","1","1","1"
132873,989,"Quercus","2019-11-25",2019,329,"1","1","1","1","1"
132875,1213,"Quercus","2018-03-23",2018,82,"0","0","0","0","0"
132875,1213,"Quercus","2018-03-30",2018,89,"0","0","0","0","0"
132875,1213,"Quercus","2018-04-05",2018,95,"0","0","0","0","0"
132875,1213,"Quercus","2018-04-13",2018,103,"0","0","0","0","0"
132875,1213,"Quercus","2018-04-20",2018,110,"0","0","0","0","0"
132875,1213,"Quercus","2018-04-26",2018,116,"0","0","0","0","0"
132875,1213,"Quercus","2018-05-04",2018,124,"0","0","0","0","0"
132875,1213,"Quercus","2018-05-11",2018,131,"1","0","1","0","0"
132875,1213,"Quercus","2018-05-18",2018,138,"1","0","1","0","0"
132875,1213,"Quercus","2018-05-25",2018,145,"1","0","1","0","0"
132875,1213,"Quercus","2018-06-01",2018,152,"1","0","1","0","0"
132875,1213,"Quercus","2018-06-08",2018,159,"1","0","1","0","0"
132875,1213,"Quercus","2018-06-15",2018,166,"1","0","1","0","0"
132875,1213,"Quercus","2018-06-22",2018,173,"1","0","1","0","0"
132875,1213,"Quercus","2018-06-29",2018,180,"1","0","1","0","0"
132875,1213,"Quercus","2018-07-06",2018,187,"1","0","1","0","0"
132875,1213,"Quercus","2018-07-13",2018,194,"1","0","1","0","0"
132875,1213,"Quercus","2018-07-19",2018,200,"1","0","1","0","0"
132875,1213,"Quercus","2018-07-27",2018,208,"1","0","1","0","0"
132875,1213,"Quercus","2018-08-03",2018,215,"1","0","1","0","0"
132875,1213,"Quercus","2018-08-10",2018,222,"1","0","1","0","0"
132875,1213,"Quercus","2018-08-17",2018,229,"1","0","1","0","0"
132875,1213,"Quercus","2018-08-24",2018,236,"1","0","1","0","0"
132875,1213,"Quercus","2018-08-31",2018,243,"1","0","1","0","0"
132875,1213,"Quercus","2018-09-07",2018,250,"1","0","1","0","0"
132875,1213,"Quercus","2018-09-14",2018,257,"1","0","1","0","0"
132875,1213,"Quercus","2018-09-21",2018,264,"1","0","1","0","0"
132875,1213,"Quercus","2018-09-28",2018,271,"1","1","1","1","1"
132875,1213,"Quercus","2018-10-05",2018,278,"1","1","1","1","1"
132875,1213,"Quercus","2018-10-11",2018,284,"1","1","1","1","1"
132875,1213,"Quercus","2018-10-18",2018,291,"1","1","1","1","1"
132875,1213,"Quercus","2018-10-27",2018,300,"1","1","1","1","1"
132875,1213,"Quercus","2018-11-02",2018,306,"1","1","1","1","1"
132875,1213,"Quercus","2018-11-09",2018,313,"1","1","1","1","1"
132875,1213,"Quercus","2018-11-16",2018,320,"1","1","1","1","1"
132875,1213,"Quercus","2018-11-21",2018,325,"1","1","1","1","1"
132875,1213,"Quercus","2019-03-25",2019,84,"0","0","0","0","0"
132875,1213,"Quercus","2019-04-01",2019,91,"0","0","0","0","0"
132875,1213,"Quercus","2019-04-08",2019,98,"0","0","1","0","0"
132875,1213,"Quercus","2019-04-15",2019,105,"0","0","0","0","0"
132875,1213,"Quercus","2019-04-22",2019,112,"0","0","0","0","0"
132875,1213,"Quercus","2019-04-29",2019,119,"1","0","1","0","0"
132875,1213,"Quercus","2019-05-06",2019,126,"1","0","1","0","0"
132875,1213,"Quercus","2019-05-13",2019,133,"1","0","1","0","0"
132875,1213,"Quercus","2019-05-20",2019,140,"1","0","1","0","0"
132875,1213,"Quercus","2019-05-29",2019,149,"1","0","1","0","0"
132875,1213,"Quercus","2019-06-03",2019,154,"1","0","1","0","0"
132875,1213,"Quercus","2019-06-10",2019,161,"1","0","1","0","0"
132875,1213,"Quercus","2019-06-17",2019,168,"1","0","1","0","0"
132875,1213,"Quercus","2019-06-22",2019,173,"1","0","1","0","0"
132875,1213,"Quercus","2019-07-01",2019,182,"1","0","1","0","0"
132875,1213,"Quercus","2019-07-08",2019,189,"1","0","1","0","0"
132875,1213,"Quercus","2019-07-15",2019,196,"1","0","1","0","0"
132875,1213,"Quercus","2019-07-22",2019,203,"1","0","1","0","0"
132875,1213,"Quercus","2019-07-29",2019,210,"1","0","1","0","0"
132875,1213,"Quercus","2019-08-05",2019,217,"1","0","1","0","0"
132875,1213,"Quercus","2019-08-12",2019,224,"1","0","1","0","0"
132875,1213,"Quercus","2019-08-19",2019,231,"1","0","1","0","0"
132875,1213,"Quercus","2019-08-28",2019,240,"1","0","1","0","0"
132875,1213,"Quercus","2019-09-04",2019,247,"1","0","1","0","0"
132875,1213,"Quercus","2019-09-09",2019,252,"1","0","1","0","0"
132875,1213,"Quercus","2019-09-16",2019,259,"1","0","1","0","0"
132875,1213,"Quercus","2019-09-25",2019,268,"1","0","1","0","0"
132875,1213,"Quercus","2019-09-30",2019,273,"1","0","1","0","0"
132875,1213,"Quercus","2019-10-06",2019,279,"1","0","1","0","0"
132875,1213,"Quercus","2019-10-09",2019,282,"1","1","1","1","1"
132875,1213,"Quercus","2019-10-14",2019,287,"1","1","1","1","1"
132875,1213,"Quercus","2019-10-23",2019,296,"1","1","1","1","1"
132875,1213,"Quercus","2019-10-29",2019,302,"1","1","1","1","1"
132875,1213,"Quercus","2019-11-04",2019,308,"1","1","1","1","1"
132875,1213,"Quercus","2019-11-12",2019,316,"1","1","1","1","1"
132875,1213,"Quercus","2019-11-18",2019,322,"1","1","1","1","1"
132875,1213,"Quercus","2019-11-25",2019,329,"1","1","1","1","1"
132878,101,"Quercus","2018-03-21",2018,80,"NA","NA","NA","NA","NA"
132878,101,"Quercus","2018-03-28",2018,87,"0","NA","0","NA","NA"
132878,101,"Quercus","2018-04-05",2018,95,"0","0","0","0","0"
132878,101,"Quercus","2018-04-11",2018,101,"0","0","0","0","0"
132878,101,"Quercus","2018-04-18",2018,108,"0","0","0","0","0"
132878,101,"Quercus","2018-04-25",2018,115,"0","0","0","0","0"
132878,101,"Quercus","2018-05-02",2018,122,"0","0","0","0","0"
132878,101,"Quercus","2018-05-09",2018,129,"1","0","1","0","0"
132878,101,"Quercus","2018-05-17",2018,137,"1","0","0","0","0"
132878,101,"Quercus","2018-05-24",2018,144,"1","0","0","0","0"
132878,101,"Quercus","2018-05-30",2018,150,"1","0","1","0","0"
132878,101,"Quercus","2018-06-06",2018,157,"0","0","0","0","0"
132878,101,"Quercus","2018-06-14",2018,165,"0","0","0","0","0"
132878,101,"Quercus","2018-06-20",2018,171,"0","0","0","0","0"
132878,101,"Quercus","2018-06-27",2018,178,"0","0","0","0","0"
132878,101,"Quercus","2018-07-04",2018,185,"0","0","0","0","0"
132878,101,"Quercus","2018-07-11",2018,192,"0","0","0","0","0"
132878,101,"Quercus","2018-07-19",2018,200,"0","0","0","0","0"
132878,101,"Quercus","2018-07-25",2018,206,"0","0","0","0","0"
132878,101,"Quercus","2018-08-02",2018,214,"0","0","0","0","0"
